iter	Passed	Remaining
473	45790	50813
474	45865	50692
475	45946	50579
476	46049	50490
477	46126	50372
478	46194	50245
479	46280	50136
480	46349	50011
481	46448	49917
482	46534	49810
483	46619	49701
484	46694	49582
485	46794	49490
486	46881	49384
487	46957	49266
488	47093	49212
489	47175	49100
490	47260	48992
491	47345	48884
492	47441	48788
493	47522	48677
494	47613	48575
495	47705	48475
496	47827	48405
497	47908	48293
498	48010	48202
499	48100	48100
500	48188	47996
501	48302	47917
502	48396	47819
503	48490	47720
504	48592	47630
505	48687	47533
506	48785	47438
507	48885	47346
508	48985	47253
509	49065	47140
510	49158	47041
511	49251	46942
512	49347	46846
513	49460	46765
514	49564	46677
515	49639	46561
516	49738	46467
517	49820	46358
518	49913	46258
519	50002	46156
520	50087	46049
521	50177	45947
522	50294	45870
523	50400	45783
524	50487	45679
525	50571	45571
526	50680	45487
527	50792	45405
528	50899	45318
529	50972	45202
530	51069	45106
531	51148	44995
532	51245	44899
533	51359	44819
534	51436	44706
535	51551	44626
536	51649	44531
537	51755	44444
538	51852	44348
539	51974	44274
540	52044	44156
541	52128	44049
542	52210	43941
543	52289	43831
544	52370	43722
545	52445	43608
546	52528	43501
547	52604	43389
548	52730	43317
549	52842	43234
550	52944	43143
551	53048	43053
552	53130	42945
553	53239	42860
554	53488	42886
555	53627	42824
556	53697	42707
557	53784	42603
558	53866	42495
559	53961	42398
560	54040	42288
561	54123	42181
562	54196	42067
563	54286	41966
564	54374	41863
565	54442	41746
566	54560	41665
567	54650	41564
568	54763	41481
569	54854	41381
570	54961	41293
571	55037	41181
572	55170	41113
573	55261	41012
574	55355	40915
575	55435	40806
576	55536	40714
577	55620	40608
578	55713	40510
579	55816	40419
580	55902	40315
581	56016	40232
582	56100	40126
583	56193	40028
584	56302	39941
585	56371	39825
586	56490	39745
587	56588	39650
588	56663	39539
589	56736	39427
590	56809	39315
591	56900	39215
592	56978	39106
593	57073	39009
594	57188	38926
595	57282	38828
596	57369	38726
597	57450	38620
598	57541	38520
599	57637	38424
600	57733	38329
601	57802	38215
602	57882	38108
603	57965	38003
604	58073	37915
605	58181	37827
606	58295	37743
607	58383	37641
608	58489	37552
609	58593	37461
610	58707	37376
611	58784	37268
612	58879	37172
613	58963	37068
614	59044	36962
615	59131	36861
616	59220	36760
617	59306	36658
618	59387	36553
619	59486	36459
620	59591	36368
621	59702	36282
622	59791	36181
623	59889	36087
624	59968	35981
625	60058	35881
626	60167	35793
627	60277	35705
628	60372	35609
629	60444	35499
630	60528	35395
631	60618	35296
632	60726	35207
633	60797	35097
634	60882	34995
635	60973	34896
636	61038	34783
637	61131	34685
638	61201	34575
639	61268	34463
640	61392	34383
641	61542	34318
642	61638	34222
643	61723	34120
644	61847	34040
645	61948	33946
646	62038	33847
647	62177	33775
648	62329	33709
649	62592	33703
650	62754	33642
651	62878	33561
652	62979	33466
653	63056	33360
654	63136	33254
655	63256	33171
656	63340	33067
657	63448	32977
658	63516	32866
659	63640	32784
660	63737	32688
661	63830	32590
662	63923	32491
663	64014	32393
664	64131	32306
665	64243	32218
666	64364	32133
667	64447	32030
668	64533	31929
669	64637	31836
670	64766	31755
671	64841	31648
672	64939	31553
673	65078	31477
674	65190	31388
675	65293	31294
676	65409	31207
677	65511	31112
678	65600	31012
679	65692	30914
680	65788	30817
681	65887	30721
682	65964	30615
683	66048	30513
684	66139	30414
685	66238	30319
686	66387	30246
687	66491	30152
688	66604	30063
689	66713	29972
690	66811	29876
691	66901	29777
692	67049	29703
693	67222	29639
694	67449	29600
695	67537	29499
696	67624	29397
697	67729	29304
698	67812	29200
699	67936	29115
700	68054	29027
701	68170	28938
702	68250	28834
703	68379	28750
704	68462	28647
705	68542	28543
706	68676	28461
707	68782	28368
708	68901	28279
709	68983	28176
710	69146	28106
711	69310	28035
712	69524	27985
713	69625	27889
714	69715	27788
715	69802	27686
716	69892	27586
717	69992	27490
718	70075	27386
719	70149	27280
720	70241	27180
721	70325	27078
722	70426	26982
723	70502	26876
724	70605	26781
725	70671	26672
726	70755	26569
727	70859	26475
728	70941	26372
729	71042	26276
730	71120	26171
731	71200	26067
732	71276	25962
733	71378	25867
734	71475	25770
735	71543	25662
736	71641	25565
737	71746	25471
738	71839	25372
739	71955	25281
740	72112	25205
741	72278	25131
742	72391	25039
743	72478	24938
744	72563	24837
745	72665	24741
746	72774	24647
747	72843	24540
748	72932	24440
749	73033	24344
750	73128	24246
751	73230	24150
752	73324	24052
753	73396	23946
754	73502	23851
755	73605	23756
756	73683	23652
757	73780	23555
758	73881	23459
759	73959	23355
760	74058	23258
761	74143	23157
762	74240	23060
763	74324	22958
764	74421	22861
765	74533	22768
766	74609	22664
767	74680	22559
768	74762	22457
769	74842	22355
770	74914	22250
771	74989	22147
772	75081	22048
773	75199	21957
774	75302	21861
775	75387	21761
776	75483	21663
777	75553	21558
778	75661	21464
779	75780	21373
780	75861	21272
781	75965	21176
782	76050	21076
783	76136	20976
784	76224	20876
785	76306	20775
786	76395	20676
787	76477	20575
788	76586	20481
789	76696	20387
790	76792	20290
791	76879	20190
792	76974	20092
793	77071	19995
794	77164	19897
795	77234	19793
796	77318	19693
797	77395	19591
798	77498	19495
799	77612	19403
800	77686	19300
801	77782	19203
802	77879	19106
803	77959	19004
804	78069	18911
805	78187	18819
806	78252	18714
807	78347	18617
808	78471	18526
809	78567	18429
810	78652	18329
811	78754	18233
812	78844	18135
813	78938	18037
814	79042	17942
815	79126	17842
816	79207	17741
817	79308	17645
818	79413	17550
819	79532	17458
820	79611	17357
821	79681	17254
822	79794	17161
823	79882	17062
824	79974	16964
825	80056	16864
826	80169	16770
827	80252	16670
828	80370	16578
829	80457	16479
830	80596	16390
831	80718	16298
832	80897	16218
833	80998	16121
834	81071	16020
835	81165	15922
836	81299	15832
837	81370	15730
838	81445	15629
839	81568	15536
840	81691	15444
841	81797	15349
842	81918	15256
843	81991	15154
844	82065	15053
845	82155	14955
846	82224	14852
847	82304	14752
848	82387	14653
849	82531	14564
850	82675	14475
851	82834	14389
852	83008	14305
853	83211	14225
854	83296	14126
855	83369	14024
856	83453	13925
857	83554	13828
858	83643	13729
859	83784	13639
860	83871	13540
861	83996	13447
862	84123	13354
863	84222	13257
864	84333	13161
865	84406	13060
866	84501	12962
867	84604	12866
868	84711	12770
869	84808	12672
870	84915	12576
871	85015	12479
872	85134	12385
873	85219	12285
874	85397	12199
875	85604	12117
876	85781	12030
877	85931	11940
878	86025	11841
879	86107	11741
880	86206	11644
881	86279	11543
882	86383	11446
883	86478	11347
884	86551	11246
885	86659	11150
886	86764	11053
887	86842	10953
888	86945	10855
889	87046	10758
890	87161	10662
891	87255	10564
892	87361	10467
893	87478	10372
894	87562	10272
895	87678	10177
896	87761	10077
897	87874	9981
898	87964	9882
899	88063	9784
900	88161	9686
901	88242	9587
902	88346	9490
903	88417	9389
904	88496	9289
905	88574	9189
906	88678	9092
907	88796	8996
908	88881	8897
909	88993	8801
910	89068	8701
911	89172	8604
912	89279	8507
913	89364	8408
914	89469	8311
915	89558	8212
916	89656	8115
917	89796	8020
918	89927	7926
919	90108	7835
920	90217	7738
921	90288	7638
922	90367	7538
923	90448	7439
924	90539	7341
925	90626	7242
926	90713	7143
927	90804	7045
928	90895	6946
929	91011	6850
930	91198	6759
931	91328	6663
932	91444	6566
933	91511	6466
934	91600	6367
935	91708	6270
936	91826	6174
937	91913	6075
938	92030	5978
939	92117	5879
940	92193	5780
941	92291	5682
942	92403	5585
943	92514	5488
944	92591	5388
945	92687	5290
946	92790	5193
947	92868	5094
948	92970	4996
949	93046	4897
950	93116	4797
951	93233	4700
952	93347	4603
953	93420	4504
954	93527	4407
955	93641	4309
956	93743	4212
957	93826	4113
958	93945	4016
959	94023	3917
960	94113	3819
961	94205	3721
962	94277	3622
963	94377	3524
964	94473	3426
965	94565	3328
966	94685	3231
967	94804	3134
968	94903	3036
969	94987	2937
970	95054	2838
971	95133	2740
972	95207	2641
973	95310	2544
974	95417	2446
975	95499	2348
976	95609	2250
977	95696	2152
978	95801	2054
979	95898	1957
980	96000	1859
981	96113	1761
982	96189	1663
983	96272	1565
984	96373	1467
985	96487	1370
986	96581	1272
987	96667	1174
988	96751	1076
989	96832	978
990	96924	880
991	97036	782
992	97195	685
993	97350	587
994	97500	489
995	97623	392
996	97722	294
997	97835	196
998	97917	98
999	97988	0
